"","Heritability","Male Insecticide Exposure","Female Insecticide Exposure","Fitness Cost","Intervention Coverage","Dispersal"
"95",0.143506622940651,0.361340202526096,0.53316838520586,0.0889208152126158,0.879810546579678,0.344173293495439
"96",0.295679741728446,0.464371342161391,0.47344665656467,0.0465428904231801,0.668826806933563,0.277638668449
"97",0.188611798935058,0.502444397538062,0.534053757073404,0.0849073502750201,0.50262746351365,0.542255121948496
"98",0.0818816221226705,0.269795915583521,0.853275279397448,0.0290816899157548,0.670391318306867,0.350665026750527
"99",0.161364291145431,0.857177758048149,0.524797048113984,0.0505332596177738,0.50468716922475,0.522900535983481
"100",0.0691963585475343,0.578466403607,0.478113262080285,0.0332135572384265,0.733315851092711,0.284797920153625
"101",0.0579693555597449,0.867422301272955,0.805229343136563,0.105056893843294,0.516872510145977,0.221605394094475
"102",0.2889022713618,0.298734827307472,0.760920580790937,0.0901503240037626,0.555340329703782,0.228850274746269
"103",0.19627358029465,0.12418948568902,0.893316027074726,0.107081420137007,0.581824849690869,0.169272936971821
"104",0.155220534901856,0.464792521237722,0.521652536399756,0.167906449632522,0.560041654702108,0.195607684186026
"105",0.219891530302074,0.0790682201444637,0.706572685298766,0.140609146992786,0.507683287734874,0.383644759693332
"106",0.0589766414106125,0.663982276745979,0.802233844275447,0.063582908034279,0.616272751796115,0.67123672253903
"107",0.280344946239598,0.393967099898681,0.701133156885835,0.056964307007723,0.597876809642911,0.298351590618342
"108",0.240585638634581,0.216416522894474,0.635093007652182,0.0577904002282419,0.817781207942069,0.156297186830975
"109",0.089955903575616,0.40634391944306,0.6950349316529,0.132312602896378,0.6578838191952,0.125832464598715
"110",0.0880702509048395,0.872308364924416,0.427059783896012,0.0674415975438477,0.610619310095776,0.833290009717271
"111",0.299797535996069,0.537029914163705,0.714525182253472,0.123968996385256,0.856240513155535,0.843104713684917
"112",0.0532880480565829,0.214916155210417,0.76168801011208,0.0771738550644685,0.843977100449745,0.843725086786002
"113",0.263397292288416,0.495627549905656,0.484343072812003,0.156856735358306,0.632722215620019,0.85708254727155
"114",0.197356719010568,0.744762265787786,0.891665818867809,0.157206290290748,0.652116949603651,0.584629075060338
"115",0.125623170547467,0.649314294037782,0.876629285726929,0.114235172644444,0.608559512121864,0.336926249688379
"116",0.214960720688105,0.151507593401801,0.586426338212588,0.0930854514826615,0.576158251702059,0.370243217820115
"117",0.0703537716646097,0.701354581444478,0.818256340874685,0.189578337098289,0.613334880560022,0.751302728592418
"118",0.252235273117875,0.856675456481334,0.435626516862493,0.0879268821703284,0.757355060307011,0.695901173319109
"119",0.205040112012019,0.376914899937157,0.754145617759181,0.0201023295374382,0.694209775671773,0.136610537052602
"120",0.28897762787235,0.973364314595889,0.424429305070918,0.0911781898589428,0.786573502504863,0.610882649724632
"121",0.236985157478147,0.273803673150437,0.429484400121728,0.0892285619334974,0.837718604392223,0.874109097545147
"122",0.0517368081731489,0.665135270023951,0.486861527194153,0.109794364960884,0.501666973960344,0.534326839281842
"123",0.198355742524576,0.891250137074292,0.734266369545786,0.162246555188644,0.851115547931027,0.543453924293034
"124",0.132783560489456,0.510138647723664,0.773822671950841,0.188494942873431,0.894497671359684,0.687755059958622
"125",0.126310707610054,0.778537248395896,0.464688176735421,0.0735979204703686,0.771743928829022,0.511390920405686
"126",0.288027082119859,0.814072605823493,0.772640656566806,0.108459799335218,0.717452364048474,0.651876716785282
"127",0.168140346148622,0.762031472737715,0.743268244406907,0.171807119124878,0.85025239171762,0.874273286607489
"128",0.274772740107041,0.199703976148088,0.687136423180974,0.0472833911848809,0.793223851278275,0.391555500348359
"129",0.126974973434722,0.580788070905628,0.493569045098126,0.0860637258430407,0.651737677905876,0.559924300296865
"130",0.157905322519131,0.572872122732783,0.745298515992542,0.0560459246415207,0.60433444652766,0.401110188858025
"131",0.0872334231206682,0.907179111197079,0.426545538799674,0.153169012021941,0.721267902850416,0.663807860801369
"132",0.0740173878997332,0.0625257861664519,0.86538993113325,0.102594828321591,0.792435967005286,0.779335239591449
"133",0.284898742007883,0.48982280117576,0.494039391172538,0.109216211234295,0.692686322852466,0.79097174521368
"134",0.27624405081569,0.284283572088461,0.429384325569612,0.194968878935948,0.840420111572743,0.361104187203124
"135",0.149510884285881,0.258547244284488,0.470434230191354,0.177093646764862,0.627040000993814,0.108281547594629
"136",0.101010532670049,0.357509088037722,0.573271098121279,0.186804983001904,0.660805033730362,0.62577789536424
"137",0.100899786732323,0.0200741341806017,0.534731743080099,0.119028351826091,0.575204113345556,0.785654004604779
"138",0.0559642255714629,0.27358661740208,0.712147510411381,0.161562938526335,0.773237571947333,0.534607386402451
"139",0.259349972854368,0.708607791550271,0.670484891799604,0.0332416536114123,0.735042818808611,0.483634586223923
"140",0.157466825013165,0.144890113245742,0.858214690785226,0.0594837183177699,0.842508582499605,0.260191138981432
"141",0.0769044634338236,0.960634174489509,0.726472073680046,0.131535672384306,0.892894251332376,0.148970321931727
"142",0.161293397678493,0.408611878138036,0.688389264742355,0.126255570703174,0.553374379717372,0.423576846895292
"143",0.105828681661433,0.960948212626763,0.658912940101489,0.158491170972035,0.817011721835751,0.254276790596657
"144",0.238830082940415,0.45630731797209,0.869516519445973,0.140384901722377,0.594633832537681,0.854362699391097
"145",0.206775833036215,0.172520765249245,0.452257544993516,0.10491636829932,0.887782826112006,0.801362156413607
"146",0.29752239148597,0.685383541784156,0.403104227582179,0.179726842249111,0.820334470431432,0.513452090575211
"147",0.0659756925816066,0.677208285573591,0.478497719452623,0.117070582800601,0.574105529102031,0.229147234982997
"148",0.281997445295122,0.250043607027968,0.596414470154513,0.130526231150572,0.699532027314305,0.899358531160615
"149",0.0563764438578743,0.167364443756873,0.767949962287932,0.0494979580256455,0.798375602577124,0.753177493139841
"150",0.286831304354849,0.426869209544081,0.608872285075532,0.168941305564406,0.584020479386374,0.588045531699248
"151",0.117031989463721,0.764188378328085,0.421408922019461,0.176285331401757,0.899592692828327,0.350839131843373
"152",0.16104493814701,0.467408524085721,0.653262479151133,0.0426125945205232,0.785311476575565,0.252370900580771
"153",0.210648130369035,0.386127528669499,0.414552628144948,0.126103858199428,0.522653564577121,0.100801050187051
"154",0.239870259925234,0.412156149150617,0.518134224449354,0.178633633953074,0.603177007662579,0.279481385426894
"155",0.182833531732718,0.748941364547657,0.579325789823127,0.0251113844498922,0.509922046744507,0.845456793670096
"156",0.295204867220891,0.915306411209796,0.690397062634816,0.100340227317933,0.728358732720055,0.625065535482541
"157",0.0677180508588906,0.000572114047035575,0.513276578538981,0.175830261143893,0.668468081105128,0.241299648985304
"158",0.223602027074946,0.724268268938875,0.711404557830072,0.143832115621279,0.64825372815555,0.421395484750047
"159",0.204332239399862,0.0340504012381192,0.657915809406689,0.120124502437711,0.885406873112172,0.502962728119157
"160",0.29178373141113,0.712297284525447,0.432246654558624,0.0850683870254015,0.888108668129873,0.670141957513653
"161",0.085121241798019,0.382664520243928,0.693965598627226,0.0884581648047943,0.897913076446969,0.693029646543376
"162",0.0546030535774422,0.681613363160472,0.804415738364914,0.133922450276226,0.556165147650689,0.225157022671886
"163",0.141638927282125,0.932853046805225,0.575456076114229,0.195000921123222,0.738531754710022,0.781076588634774
"164",0.207672869023471,0.950151712029148,0.476406901744776,0.0844510265080691,0.703948019313365,0.793911563978083
"165",0.208106403576047,0.0186445746998303,0.548463686564332,0.0215020913518984,0.551248283118699,0.222611441218406
"166",0.144226393675338,0.78270786718009,0.460562308205408,0.170471552294122,0.670058144019302,0.177949465493523
"167",0.211447017414763,0.741473367702961,0.410592450384051,0.152657877082469,0.562046131283734,0.375502016627565
"168",0.194184179279162,0.058365375124244,0.610597648431733,0.0931967563545015,0.792061151628364,0.680611538937576
"169",0.073760913392622,0.255813389728684,0.532916133931489,0.0762835088474997,0.572470187203586,0.621302095917165
"170",0.0944502125904313,0.981750903101545,0.767006842051307,0.101659621336622,0.800539264575876,0.338471617982611
"171",0.199653358949383,0.29099037356521,0.619188367947191,0.0843791074039466,0.549847780194841,0.824858622969538
"172",0.14994139096149,0.0234165476697963,0.657136550591374,0.186737664844438,0.656687494653985,0.38484085802637
"173",0.0920855169698363,0.329774049849994,0.690225714628934,0.128055281379878,0.824925573663097,0.817413399098292
"174",0.265788268120261,0.0574003241952974,0.533607195156696,0.197003356579756,0.621716139692329,0.182287263766564
"175",0.105136835696851,0.829452943717781,0.530821452096012,0.166393691579788,0.892137412935719,0.876286702686697
"176",0.266212047159614,0.639659262479888,0.848511930331006,0.176842966325111,0.808987425713316,0.617025240376033
"177",0.26863408105484,0.136758542502439,0.427385943501978,0.111132095274677,0.874257212268263,0.828707730086893
"178",0.232765907583851,0.693509000335075,0.64668166624466,0.0290178168761646,0.743837661233842,0.8100860672554
"179",0.209611527224409,0.840452163417358,0.830214034607681,0.067550730911829,0.810751921868417,0.441565187883191
"180",0.267147631462081,0.148138144263718,0.516742061696295,0.0862827346963067,0.68535848764101,0.365513176802211
"181",0.163801518675708,0.0580106005507521,0.477495130925602,0.188834197465129,0.75633664001625,0.133317162977904
"182",0.138921600341517,0.336174200071767,0.646593865421182,0.151592551169471,0.83517313256802,0.383950930391327
"183",0.208372907145764,0.648399569437839,0.869831264217431,0.074343119349801,0.831797034797147,0.512518248811588
"184",0.269426921311673,0.193146479064599,0.650624268297362,0.0498245124993031,0.75438413253855,0.711695969312824
"185",0.0888405895254226,0.0465823876001872,0.754367731434177,0.191099478699823,0.559999252019282,0.772052252634876
"186",0.14633732777714,0.743535492530093,0.49154615246132,0.170093739777637,0.737644258116167,0.758907971011065
"187",0.295096008207439,0.289686140560219,0.49062351124438,0.0918475627225186,0.840520923181921,0.623544776710533
"188",0.295138581624883,0.914067088930961,0.848933658251213,0.162847862580346,0.520298330361024,0.225780425985865
"189",0.22790797581051,0.251292918291083,0.535583888966241,0.0250218840617817,0.86454473656429,0.515139320307039
"190",0.191936183300952,0.99609413811136,0.875025805202103,0.0519112773942244,0.783445797878951,0.404473728361763
"191",0.289936486903601,0.892853945291648,0.723081728283432,0.032302430354353,0.623599125365093,0.437898752891831
"192",0.186230690797057,0.730929874258535,0.469934424458421,0.181011392064117,0.57739400936123,0.815839157120101
"193",0.207627563652419,0.318413027812354,0.582036366645922,0.038418572196377,0.523544949548077,0.863474872172214
"194",0.0657643778973026,0.401772794541623,0.776392601604806,0.0967177615303094,0.662762045918535,0.313550370864123
"195",0.0714044824636658,0.979594721991848,0.670291125957901,0.187050047150314,0.726107602310367,0.640043580907322
"196",0.218210554354882,0.00178666221690364,0.467705497039342,0.133688845615991,0.552657612168565,0.240964638029002
"197",0.13137471687753,0.138084826905746,0.643890821877681,0.138378242425255,0.8757825433838,0.734854903958216
"198",0.101063191639818,0.81446683643111,0.768136977369408,0.0562541146552847,0.701314100083318,0.720474407638796
"199",0.283038363660511,0.413164514560159,0.717481497258926,0.0464070286068879,0.684191278361659,0.435536945456863
"200",0.281407982887654,0.304650051058549,0.885949401117652,0.137465667854643,0.818999611502457,0.898975018209368
"201",0.241208172698109,0.68340927135353,0.42205673306121,0.0512810705614495,0.512044032053612,0.104712323380709
"202",0.199338828954613,0.877828055201471,0.457179497637344,0.06897648062735,0.562865172372032,0.416852884809524
"203",0.081340219414921,0.562882041887939,0.586049690298713,0.0784350328686177,0.773727018012107,0.300292223586664
"204",0.295466787135275,0.582908683446422,0.659061127853487,0.0905785809888849,0.89617506147908,0.892347325749844
"205",0.0670272615683265,0.0690641265343409,0.451978983624512,0.187668018984185,0.744559616991244,0.81046137926802
"206",0.0957918835533434,0.931014773469046,0.641944396323897,0.129163291055185,0.887363560073841,0.574479447626732
"207",0.068860792150523,0.372865306221647,0.476048506062571,0.0500940775098791,0.846286433329973,0.723567724634483
"208",0.235350121032319,0.512544411778869,0.494524949950911,0.167251589350654,0.816200529691726,0.846768099536672
"209",0.0569803551716963,0.490287072195858,0.665376271025231,0.0879526821347252,0.535855550007187,0.539269066303708
"210",0.0758071249553002,0.84621655909149,0.594778804210131,0.154420530124305,0.548063717161678,0.205432365367524
"211",0.24823665390606,0.10897018084107,0.466279458157648,0.0456630377619183,0.560649666224904,0.514430727943443
"212",0.229259820023854,0.156865001162328,0.769252713414608,0.0291844614112536,0.507046488861833,0.559433612655699
"213",0.229979592861526,0.141560960528441,0.747326013126108,0.180457734532965,0.684592435766365,0.829295039957911
"214",0.298812307259673,0.327623583490076,0.792621611154964,0.145383899425166,0.531971455690935,0.825575435094386
"215",0.249228775859938,0.778782384525752,0.7969280780236,0.096904510596239,0.668989833327513,0.146521645947918
"216",0.159452905985655,0.776141479016887,0.863906379822548,0.0734662355319872,0.805705810700785,0.181660293604061
"217",0.204421798946511,0.0336365628082305,0.468260979828192,0.175490568927087,0.84832341554502,0.630429263717011
"218",0.16607955328282,0.306215754336352,0.890915900577721,0.134678964654669,0.862734349912312,0.310197567595728
"219",0.164876229372609,0.91006584445159,0.798476606119028,0.136203539127492,0.695015685317125,0.344358729835935
"220",0.148249906931282,0.39014934972981,0.746396308990708,0.106259453688411,0.723018682454377,0.46462017866008
"221",0.0916399623129517,0.367235269955546,0.460445123613533,0.0552990175650921,0.599586120224856,0.743917889831811
"222",0.213813731798914,0.955699548412953,0.461179925729404,0.117889220363792,0.699811520838849,0.865420430535078
"223",0.159576381385326,0.960220487757865,0.492268455102202,0.0584127771058641,0.624517823852785,0.648136893786564
"224",0.105793556879589,0.328803125813883,0.89455193398234,0.135276719015283,0.717552087736893,0.262623839514293
"225",0.0728774750578217,0.661684212030889,0.630904964674171,0.114022407386756,0.559436792277563,0.171397155590951
"226",0.113947330076038,0.174264638730837,0.623535821697675,0.102204063325589,0.740433917018678,0.686839300423078
"227",0.0832318823892041,0.635239264732739,0.521323034452903,0.0246816058177855,0.891350163461641,0.184242329989336
"228",0.234647616600641,0.637425163148902,0.568304682548018,0.142801672264193,0.859254637724552,0.427081598263681
"229",0.137718354887329,0.970009457274713,0.472789732238767,0.0690403051064988,0.826336543092355,0.249653039555438
"230",0.296120009864157,0.367925857969699,0.714321139282873,0.0301846667289413,0.795300360132046,0.665031817215756
"231",0.212630035822093,0.0538095253485255,0.487724603901664,0.172097513617279,0.872469387591984,0.630061190197058
"232",0.288298013881105,0.382308784207236,0.735411509102164,0.130544486723346,0.713716265897453,0.157313687292039
"233",0.297157946999813,0.45816891701431,0.64034220693286,0.142570439519194,0.576533299984615,0.470480961244889
"234",0.265171344093711,0.390929036021465,0.566875071856799,0.0839545335859428,0.62043398746796,0.312459770542271
"235",0.285419266435178,0.672353483678121,0.802610358056216,0.184988177679367,0.763865023256689,0.632166467585042
"236",0.241814878187457,0.22750982220578,0.855732729986985,0.0643991298823496,0.530826100178901,0.680282038160898
"237",0.257987358338269,0.656188735967549,0.755417488421965,0.110187737962195,0.638006832986698,0.304054803374335
"238",0.160023305406864,0.907533966522897,0.582669372853823,0.127781594398509,0.621107384785749,0.75577478392724
"239",0.0819587947446271,0.738027243228583,0.650729341276223,0.192900397096972,0.877429385950826,0.165047676680014
"240",0.183428909809899,0.338965707272431,0.542237849942595,0.0878492765071816,0.652501590273119,0.533139483647347
"241",0.0723106702215271,0.999428167624352,0.771268542608758,0.0780796422333941,0.55673485580394,0.72893850477688
"242",0.238647159237147,0.682101141438633,0.81247468330285,0.0201315321200988,0.75980630645223,0.894017257562876
"243",0.176416913086979,0.0835861688578967,0.675875847047241,0.184728834138807,0.694454646208622,0.422779102075882
"244",0.292508018464618,0.241243896389846,0.447123245229083,0.101300959096339,0.552829981762487,0.398312945108637
"245",0.220176632063382,0.712401624268945,0.603079553314485,0.174702335827654,0.569895660483036,0.528110313065015
"246",0.193761513132835,0.205756502947351,0.423688317998243,0.075935329134841,0.813229044103101,0.743004042633921
"247",0.298514870113693,0.0151708307189401,0.844386266094819,0.122181154695526,0.618310446228478,0.828581553365141
"248",0.127580678756756,0.836839173516026,0.71581722929969,0.0942868152151615,0.631234191634618,0.825605807314105
"249",0.0773150812429725,0.235639756886428,0.676464522635751,0.0226790176538378,0.809485924550779,0.684881214759238
"250",0.146421466655959,0.0594348815875128,0.845659477756801,0.125367938713894,0.734223739442211,0.756091537470408
"251",0.130658670700749,0.0965100407465827,0.880613515138719,0.0341129575142404,0.752454638810586,0.263558033467308
"252",0.218426574534585,0.81467899025823,0.531934394787345,0.148801298365426,0.715356464945134,0.63561632695239
"253",0.0867335176669527,0.768175281143654,0.819894589214167,0.153443508900787,0.648380164171699,0.29788443953
"254",0.0776521958309808,0.267118349562539,0.714928523833049,0.0149256935583428,0.860425408493616,0.245174958600327
"255",0.217173359945021,0.74980707568326,0.573815795020526,0.127269746198719,0.598403820280228,0.436367251882106
"256",0.104817468934867,0.532214776137378,0.688540800214908,0.0583475897260769,0.729739428825844,0.291168735756204
"257",0.211029414060444,0.296965483807586,0.662812411242002,0.198577740677324,0.707279988583848,0.819492680887729
"258",0.287543663073087,0.218957283515064,0.833131371809356,0.0299905420034416,0.585925490209665,0.4259525702646
"259",0.182957406143437,0.553356695302715,0.836236424962687,0.0121847571389121,0.632442211413756,0.658090945869908
"260",0.140172559241101,0.535138040006021,0.830811767911445,0.0455778526484007,0.73152571601361,0.206999219626747
"261",0.192010633692099,0.0891999836965464,0.457589571746788,0.187596491438132,0.727628941069134,0.715494780331589
"262",0.18854314022006,0.554846228510933,0.794245041452977,0.0765996448350618,0.670812520129681,0.751944767228961
"263",0.166879938627733,0.639067693864554,0.701222434044373,0.0975449506046767,0.889491523362137,0.415038201397583
"264",0.156445978443744,0.62755670020231,0.847305983133265,0.127730971615092,0.883040977367312,0.545993068176508
"265",0.0690438478865195,0.0755863728281576,0.477731612054817,0.154039092458677,0.659518342275787,0.537639391302057
"266",0.120878515937377,0.505210053789942,0.64400244537259,0.144338708104273,0.775163516530059,0.375004123980589
"267",0.169395780018915,0.461791715710517,0.404188629458891,0.0154734793772674,0.748846566526517,0.614807337774485
"268",0.0734717300841818,0.0826352548992261,0.842994413146004,0.0217705846444899,0.509615638389532,0.498835947992913
