"","Heritability","Male Insecticide Exposure","Female Insecticide Exposure","Female Fitness Cost","Male Fitness Cost","Intervention Coverage","Dispersal"
"59",0.062439937617688,0.408624001953378,0.460993969177711,0.456093296313159,0.100634502317894,0.131771239636578,0.360066727459729
"60",0.160446418110409,0.819074287942657,0.887794831876247,0.254796109047737,0.016957896649424,0.123371868086383,0.53399176844012
"61",0.282732130098389,0.370773695568042,0.488355742270523,0.357057485532561,0.436220692477353,0.687954464390129,0.240953373253606
"62",0.236780151103868,0.243629481359757,0.863824011192517,0.299740697242432,0.208099760444579,0.632885709297173,0.443321574673876
"63",0.227128077975649,0.987076863541035,0.655342137606395,0.337450293193952,0.107117513565842,0.196675269568712,0.727105253889039
"64",0.173831880057289,0.401283585587237,0.825696663982188,0.133142922946905,0.259915556237703,0.775934994307123,0.286659197385721
"65",0.244140335699508,0.0322610358465463,0.428044616060006,0.0537638346486753,0.125315688799178,0.757066629693918,0.367334300180748
"66",0.184795852604415,0.490532714250078,0.459722025301564,0.28405040309142,0.426859029850954,0.629134317457415,0.158601352979876
"67",0.284093840009102,0.61854830314219,0.738009531945898,0.268710344380304,0.121123353630094,0.556557145647556,0.264458957644738
"68",0.225303868107661,0.0611438339265063,0.666705285355891,0.305068945928775,0.44439301560344,0.150894264311977,0.263545277893841
"69",0.183537770784798,0.724900545254629,0.771228159751883,0.108186401866702,0.430355228857283,0.102325697507598,0.728311345429644
"70",0.14486629468411,0.941206747419294,0.838332990369876,0.540131442701481,0.552434423323501,0.466727381848693,0.480701331741549
"71",0.165276221592096,0.88882945249863,0.846640324345813,0.221434269270686,0.00384213395439181,0.842775586161241,0.260897146928497
"72",0.221537992634915,0.675562898165314,0.532236463912577,0.066784948397764,0.419676285877807,0.359825376633033,0.619349156269878
"73",0.200067936692783,0.464521096737916,0.746390938315215,0.254360134251262,0.578943177016451,0.384286816623919,0.117682166200243
"74",0.271668241589412,0.791200063084345,0.767359925692668,0.558748065353529,0.223663530512253,0.375135719011687,0.655667207726687
"75",0.210819032195455,0.409439539303072,0.606289857552689,0.0918061681150189,0.0723567537894817,0.629431786110662,0.385288843190149
"76",0.1737362971814,0.848816845396953,0.572034469090984,0.448377403773225,0.173236000988138,0.492899941152446,0.293827685351148
"77",0.0864061282177689,0.009890534554841,0.699185362869478,0.289410445640266,0.538879050747425,0.818575149630867,0.6398669539937
"78",0.145921674304199,0.141911368328193,0.762624766417686,0.135605654486217,0.449954524342341,0.74563869308468,0.429661446233615
"79",0.135535872540355,0.735438364651846,0.578502369422792,0.491381077532325,0.427018285341754,0.217207606568336,0.155030677111968
"80",0.0958046720855636,0.375840348636219,0.732069663697155,0.47722991935638,0.560032528155538,0.835381951057725,0.637883623118848
"81",0.0515973970624967,0.033924023515312,0.87437316527029,0.476223290112269,0.158445699217606,0.621555340826213,0.132832867571823
"82",0.220358503554552,0.69700694585368,0.424656420577806,0.318692098487113,0.136229474098575,0.61402428440854,0.485147753179707
"83",0.220627550331166,0.291516260125488,0.749413571273885,0.310719540558612,0.390490734252163,0.201522286648452,0.7556609983496
"84",0.193746082415606,0.175534110752493,0.501685589934723,0.501042734986992,0.387372759160377,0.264200502284542,0.705820452885814
"85",0.291873043148872,0.923540107225813,0.801957420223136,0.279583043765008,0.406576911854951,0.713983924034461,0.696145934170559
"86",0.137677078200143,0.786991297356691,0.79158346241985,0.256841070103578,0.318416360813565,0.199151323808506,0.761136164449155
"87",0.188183306221827,0.168738284337288,0.676265714172763,0.564236048695587,0.0327871954338495,0.595867089597322,0.883626265765987
"88",0.295450310311792,0.791786158424895,0.860864795266232,0.440742523437389,0.269022333916375,0.238535063463114,0.841506415804215
"89",0.262885529373714,0.693279179143766,0.832224527711771,0.401937059981543,0.429512502415165,0.623805630525649,0.100408266220912
"90",0.25853447184813,0.80930092426925,0.588567713425588,0.432434249484678,0.422470896803322,0.271640696665123,0.648107653170191
"91",0.164343504907412,0.305343784316303,0.492833265948808,0.0491551098719044,0.459121140934698,0.423455478730276,0.432999022006467
"92",0.146669872220093,0.466532030553045,0.559351324536558,0.330239429830424,0.223320269037898,0.270832448479868,0.516719142545052
"93",0.14916601457689,0.303613352301298,0.707728952865372,0.281720463456238,0.26293218870836,0.459498945028633,0.512579457384422
"94",0.279516111679492,0.854358609227371,0.527499841741077,0.399697066116381,0.495784956895689,0.806023528534621,0.761956659894958
"95",0.0941593471483677,0.113288221954508,0.796677028125688,0.0156625835016668,0.0148127261433816,0.750698943905458,0.419735575001389
"96",0.130941684146284,0.576522158702044,0.881550893046078,0.521568072341921,0.328341537040487,0.499732694608979,0.23175978194423
"97",0.14559717764965,0.799274672388751,0.634284691239009,0.475563348213615,0.379870955793535,0.428662521952353,0.831845143674724
"98",0.265671353188192,0.0313253920730669,0.890003953303304,0.335785022005403,0.441590493461925,0.206404339662492,0.277125437916033
"99",0.259708626948658,0.485503186290432,0.476896009417111,0.0936434472991554,0.50578476995106,0.203399056871273,0.614149332108237
"100",0.112135322514083,0.677555398971122,0.829341914817737,0.413985971977035,0.15434817912777,0.560907144508138,0.829302704728656
"101",0.259953098809149,0.833795383381331,0.448914580228739,0.181474432648538,0.075214123381204,0.369848797259852,0.288630210550614
"102",0.216560096114315,0.695941767990449,0.402815279463888,0.266876743582502,0.540379803823002,0.713540283095017,0.48374086774502
"103",0.265214120591362,0.875549110639375,0.480398051115614,0.317773988751887,0.372768556686854,0.858608976674005,0.586534364932477
"104",0.180739769793442,0.821128176721651,0.786401472950517,0.541340941694993,0.0492034911418082,0.188268536526077,0.478576637088843
"105",0.275219322119758,0.197298553003883,0.836760169598577,0.229433693879393,0.0449315538971852,0.65602004710339,0.571713281041868
"106",0.203162527396984,0.438978100772901,0.873725500492333,0.0515773731962843,0.517445456730353,0.328669627474994,0.678000312324427
"107",0.126092184831528,0.185727105818409,0.449627998911752,0.0701267819530805,0.35906381982775,0.478590563668869,0.149939921959117
"108",0.100461990314617,0.976488837666158,0.890909730667435,0.134160991611233,0.465729013280886,0.472653317322582,0.713071001005061
"109",0.128669804903364,0.185126772534242,0.420607613251824,0.455557933763156,0.33552443675488,0.546886465740018,0.698049297994152
"110",0.217469025078032,0.0769946327349637,0.671334867478651,0.401451649271567,0.088893967179927,0.399763203451224,0.23973556692984
"111",0.269886052477034,0.0225905904664192,0.781820814080094,0.0623930254894067,0.327976230203602,0.261187477566451,0.476179626341388
"112",0.128350088348438,0.481251652147947,0.88405759009053,0.550544530730047,0.463262905795444,0.819859926395155,0.369960594002307
"113",0.242793901962577,0.595376030593319,0.742073013694119,0.461992450178415,0.452126090926537,0.238620484824516,0.500078073831126
"114",0.23835156960059,0.991521318802051,0.886148678296222,0.284407148155611,0.393552974076998,0.415039923255071,0.325474309502393
"115",0.232913229426311,0.801758765795687,0.857000465374836,0.223027362335299,0.0290553079080293,0.322229443624802,0.674682350778282
"116",0.110108586459362,0.252608430231875,0.55785805014146,0.32107017929322,0.103983709983137,0.360292301704809,0.724124186725393
"117",0.174214929568884,0.720360330259241,0.59901420491219,0.352019365792125,0.525413398469198,0.35810257092163,0.609594436406083
"118",0.182081967010873,0.543834760271944,0.531667232344626,0.549694205336719,0.0935746068825973,0.549170170377232,0.320975601681173
"119",0.253816941907525,0.208872078797407,0.781044422351196,0.0468181382702533,0.15871869589945,0.648904684270434,0.400893661902919
"120",0.248488198723458,0.182095190368127,0.648466781666596,0.247023805659837,0.0299857001981074,0.740410040091015,0.660909418833777
"121",0.193666994118679,0.482336883414211,0.653317399287759,0.517232144363779,0.501759748310702,0.861359748444594,0.739099767072052
"122",0.152822129083425,0.0997793460260145,0.755867650753842,0.353527581351584,0.387972359279762,0.174591094217524,0.208523402247056
"123",0.240109661474871,0.582226204932341,0.858205012009619,0.460807100951218,0.341968965582899,0.865813902478442,0.481643857369572
"124",0.184925981325062,0.80256561292205,0.595925910761789,0.391425648155012,0.395065187665588,0.100627902270183,0.590267127379254
"125",0.144918974170112,0.725968205223465,0.821838615381788,0.190663973658577,0.356787860420171,0.31760108845301,0.755745327911824
"126",0.234084372751135,0.582644274796732,0.689499764142488,0.418259367301175,0.219324870402956,0.710005042522922,0.626044548945576
"127",0.0621924748747144,0.975838887608657,0.453235438376106,0.523179299738568,0.522839123758527,0.10457498154562,0.521177057324834
"128",0.176719905397238,0.418870319352904,0.732193509623455,0.136945135997762,0.294387724217333,0.663611139648557,0.237704134889208
"129",0.246825014328049,0.453686331158504,0.842261124958727,0.448012404011934,0.179352914484788,0.384059990624487,0.663588010403924
"130",0.19440918656307,0.167904695909051,0.486815725204977,0.402627382327358,0.100248185605537,0.693297820750661,0.732786253016964
"131",0.2530513546373,0.924427821147023,0.639344159585307,0.400142663760187,0.0251054488461539,0.54278408729583,0.116643208987676
"132",0.192253246752464,0.854836474884627,0.597841140944301,0.180041147636708,0.0495548519666363,0.871563492933512,0.22620203972552
"133",0.0922408729982795,0.207729254265316,0.853744843634055,0.0757537256188346,0.276044725833623,0.499455003074631,0.355524506668411
"134",0.0769686875113868,0.334216738953861,0.814366105657723,0.558089728428484,0.146907737033717,0.39750117826663,0.85971978047125
"135",0.2309091030802,0.0954021451922599,0.619237715120288,0.0233603793259654,0.508481780851524,0.413823238459453,0.830280010116622
"136",0.247465009302576,0.13092001698534,0.560606426582742,0.266370064780573,0.403100828422914,0.241826203099303,0.793156106663011
"137",0.254528810733859,0.323987586606015,0.540850727266143,0.00147280971538741,0.208547024614898,0.166125473599918,0.592713510610312
"138",0.247782164666848,0.452942436926626,0.70612362789053,0.363937567831124,0.341692027060861,0.350898497051597,0.322994579237476
"139",0.275564816811227,0.277924653680669,0.449232682834961,0.42117278845288,0.483619207373089,0.485000659864284,0.505808916439712
"140",0.250817238711868,0.319330408778181,0.780790789635247,0.210370675327823,0.305723657690257,0.12460513944421,0.469509172100946
"141",0.191620037665137,0.988652191281971,0.758240669607976,0.230637224522478,0.442518727038251,0.272042067387886,0.785379016378336
"142",0.29362673490009,0.248439098922303,0.550966516154911,0.521386537615417,0.00332301583747379,0.134573989881054,0.583491649228036
"143",0.167591865003749,0.11806935641719,0.478777032034029,0.296400909463758,0.329428358942078,0.837134194261059,0.473448073354811
"144",0.251397817589319,0.927948045332776,0.716364438846451,0.00666538394157868,0.577171155886584,0.622308545642309,0.670102775113992
"145",0.198188436797122,0.414915924469149,0.603263019144139,0.0760537108443901,0.328510135457952,0.522943863883577,0.741792613166086
"146",0.158816490987141,0.298169723661058,0.780996619981318,0.334233805439693,0.166160020533598,0.229542688219249,0.101072558844276
"147",0.109360536780441,0.293127443323284,0.853500494541321,0.0116248396168156,0.13167597418892,0.582273865749165,0.27192725786563
"148",0.261598990555271,0.2207923629425,0.709850816818536,0.389148936160468,0.119839963819725,0.804190974269398,0.370599872428328
"149",0.227343070187967,0.22495290526133,0.560189690331812,0.106531770452643,0.353617503150772,0.684521908173598,0.804482725034058
"150",0.149720495745935,0.9041829532356,0.417247646649811,0.0145527014746219,0.522676745403466,0.133222837263979,0.252306560118087
"151",0.208920537012257,0.750996466439311,0.486516429600492,0.36501366342054,0.352549160943232,0.821428912325874,0.141666173776202
"152",0.188466147008701,0.991797292050393,0.428864873935399,0.304575627687252,0.194034414950654,0.159552519952506,0.559675722416043
"153",0.276441027474112,0.493723686432419,0.808935109122633,0.177637463277693,0.163056986458183,0.714372494792752,0.865735533970222
"154",0.245496326689317,0.562428995422693,0.680293469705456,0.470617845422629,0.0893923158689486,0.360418030353263,0.477544927141368
"155",0.0659411274842103,0.031021902610315,0.457699281400815,0.122984130736282,0.505317212769795,0.301875515019223,0.83591999729529
"156",0.267003120207309,0.273088248615293,0.66649294426092,0.37841429386975,0.00816525388949364,0.318393528326564,0.504880243134946
"157",0.211178023066593,0.99460770548135,0.596239615765773,0.0763101157991169,0.0012756992153544,0.300526626882628,0.270259174582772
"158",0.246730938394263,0.96866687328699,0.556793742313492,0.334187943282593,0.470749004199154,0.514813206249848,0.745017439576574
"159",0.207444987427734,0.0678012058190536,0.607642354530422,0.0851140766369933,0.00561349410582427,0.309230768809319,0.548432313117981
"160",0.204457826889039,0.326122826170316,0.709634852104308,0.24208627248896,0.565634441729055,0.144963002395816,0.15249768188484
"161",0.177937138476002,0.523753903618501,0.619927854766697,0.226340187960936,0.51229833309164,0.414548500417285,0.568474945928827
"162",0.264248225111142,0.424312009569351,0.74168927890202,0.205815769007605,0.281404254722347,0.39077511136964,0.644570027181916
"163",0.240671507427434,0.231562782411743,0.655419409608282,0.227112437377406,0.380711244748417,0.794476146356575,0.338866177089512
"164",0.2922377239889,0.578955213451385,0.884351922842069,0.053350553843189,0.453552844822768,0.300834808951281,0.757296848468781
"165",0.286850210135721,0.160591128992522,0.50545978205353,0.362405841036035,0.0871107734901309,0.833467469280772,0.615084767773524
"166",0.173920187952649,0.696527698623529,0.759453611195344,0.478545086913744,0.544915646045092,0.15680816396717,0.104501663557403
"167",0.114264928329759,0.260524863670254,0.491377379611251,0.260948041508389,0.178750462856727,0.871366812495105,0.126217194480263
"168",0.119546433350421,0.111434670716804,0.686123760505929,0.48902032855269,0.247693095166056,0.63789695797395,0.656334053287022
"169",0.153302458901808,0.886216170490114,0.44639024536768,0.39604057295947,0.289343872775349,0.839662432684414,0.804668911810592
"170",0.156513438290171,0.780496864474984,0.558698321087286,0.526157939236212,0.335681034193176,0.205029914668724,0.138712249947451
"171",0.0829080470217974,0.0825515453344211,0.548719774581445,0.113332516625828,0.482565158519928,0.764746386733353,0.683984981587827
"172",0.290209900509706,0.667790933872061,0.600378537775646,0.0139666622723145,0.37672710101572,0.651154320148192,0.172430947531685
"173",0.23061646511252,0.928753216634132,0.654986068643606,0.183597612961666,0.186435014884435,0.361824917022847,0.270015605459698
"174",0.159544733615126,0.870910108937463,0.445735889179097,0.294716985716399,0.0394572915335456,0.887594147726484,0.596921930430084
"175",0.290596347616636,0.114665312327119,0.674728930905345,0.481288915800085,0.172939680450144,0.772744741178975,0.660085415284261
"176",0.140916577115166,0.903281850164291,0.841540085165692,0.151954576232479,0.0578023645324195,0.282138939255923,0.505323243068457
"177",0.172760636533215,0.439145016718516,0.625094515606505,0.139907966297391,0.249913706186943,0.453791780169495,0.843753214500845
"178",0.248917515498342,0.689588592201518,0.848554067418096,0.387355476516172,0.140921700921674,0.634786429530643,0.397858328957371
"179",0.175329458066681,0.227279674620181,0.460491370307002,0.109007422277126,0.453169411747064,0.704339644515105,0.577020895614922
"180",0.242822786709014,0.845795125892758,0.404699049110594,0.151141153732094,0.316584939789846,0.237517203835137,0.650900502146594
"181",0.12523992020482,0.999279419965576,0.478196219791472,0.31340788182922,0.434153728920134,0.520668172681071,0.591133021247946
"182",0.110193592685182,0.500332640883466,0.580759142322396,0.55294371497613,0.305641558166828,0.220299123333581,0.594468212310933
"183",0.257248353594344,0.385323772424599,0.892109430957353,0.218142124952463,0.411592588000042,0.760438703091517,0.20894926009316
"184",0.195350378307281,0.499003700650018,0.801322936613159,0.0878525463383533,0.284315679743465,0.801794704824164,0.569968692499623
"185",0.154739202214812,0.187808722391538,0.557958950136625,0.13197318009824,0.502643088981804,0.615753714242503,0.558590366250239
"186",0.274771209808404,0.865658487918461,0.695499312092247,0.0955065353581142,0.530999072740164,0.148598948259689,0.29527396602679
"187",0.204002916787064,0.440208626076719,0.514739931481029,0.275357641635989,0.132557397864563,0.578833689596355,0.505000919068679
"188",0.209542154937307,0.106203217055043,0.672315871309629,0.44641721329106,0.179920891853344,0.295702944446467,0.487834795525186
"189",0.290438076288113,0.69481976043242,0.823437013994437,0.292611195432559,0.479907743237562,0.601586738709547,0.361403302808702
"190",0.148957732388447,0.348520378739806,0.476208207443706,0.228077641975116,0.547166243279235,0.487687965464219,0.564197293682098
"191",0.0580684626708971,0.797575007250253,0.73048907616681,0.11663423742514,0.548232142897526,0.78277313583158,0.254720869829357
"192",0.0947309269548161,0.420776839080453,0.420560624092515,0.405578747827019,0.409851833220593,0.318961886366941,0.493261818087213
"193",0.205916721696348,0.533587899652542,0.544500306837657,0.023861482270305,0.471834900967637,0.664084127389826,0.547525606565811
"194",0.242025076469663,0.28768387749726,0.694585789468233,0.322625971701588,0.212730761257861,0.712163974643685,0.854468407642655
"195",0.0853734872991452,0.860821722065099,0.615847488672356,0.0784821561422637,0.174989209990216,0.234069704401456,0.859210346139707
"196",0.150982589326124,0.374181474756403,0.839565503329481,0.26709313098743,0.179031388983265,0.44891487237189,0.307651614973433
"197",0.247610613505112,0.476018756431947,0.613360299822362,0.25061492910624,0.062927149564798,0.161752043061405,0.447649081037603
"198",0.0949211648435798,0.129348959854059,0.498181951707136,0.571481596571855,0.422842058791299,0.742655347040594,0.766456603017114
"199",0.234362957381783,0.140250476498483,0.693977589510824,0.119379127012458,0.244792481712576,0.191971907162219,0.845256611289047
"200",0.285921790577541,0.575720326044178,0.610892111791903,0.48893150325624,0.276533715297543,0.767940343233049,0.361813572684489
"201",0.217390945010341,0.0137074849344324,0.879158121757465,0.15768246025293,0.414775385125732,0.22641328631267,0.631887407568619
"202",0.274098297288606,0.372745060020173,0.510168859717646,0.561690964665655,0.277923008708379,0.56357051117409,0.321961807974763
"203",0.276114101982093,0.244493807555456,0.831936830060417,0.312515847934114,0.544479306482286,0.589755655031093,0.885366835461818
"204",0.105208143157966,0.97365297868601,0.818032765186043,0.254717204302582,0.307653154925354,0.111552355179489,0.726838877185322
"205",0.198616517018015,0.268308785959985,0.633081970349792,0.494671116128296,0.278418730639045,0.319853827934526,0.844684599878974
"206",0.228974150079209,0.434452078729775,0.442454347162601,0.288173764371305,0.46305625922271,0.153715953746624,0.416990743456185
"207",0.108829597628571,0.28159444079739,0.738716683908948,0.0636368084761808,0.0848757844433766,0.466328146124817,0.695225949089602
"208",0.166632368911,0.216166582458047,0.672454750322015,0.117341999056622,0.0971306540478952,0.559071699834988,0.510896468116194
"209",0.0932118486297317,0.171903056673566,0.539493146722671,0.179868459774663,0.102836096581599,0.48626583296515,0.742427290121689
"210",0.256162367192539,0.469583815768873,0.690941924219346,0.11502471378813,0.0617149682351388,0.492602984632142,0.328700318538211
"211",0.282911803588038,0.982269352820376,0.484703186622541,0.485247590278027,0.491250566119675,0.125403923884183,0.142446739031002
"212",0.174155118542688,0.308188501838362,0.626015726630716,0.237847460582264,0.107359632614068,0.826451602758989,0.56553223970104
"213",0.248374543658865,0.790190397456894,0.699933567725797,0.491279651541564,0.123376127585756,0.562179648006559,0.864396059514843
"214",0.26828704725079,0.319625727483863,0.838075674800738,0.456222390948738,0.500153299516019,0.179777296057977,0.542661455034614
"215",0.263935798155691,0.213003618480125,0.669163701735623,0.172726028840405,0.459004253872325,0.169053933395222,0.629486682467423
"216",0.192219185619848,0.170017702867324,0.671659371339087,0.265925017895349,0.485817489934248,0.471454547973424,0.147950666998215
"217",0.13308515967651,0.59297192691681,0.407195519151166,0.326400674559135,0.16352788819836,0.587599443947338,0.614439893924296
"218",0.296860759781732,0.171324349064985,0.841439696955448,0.0660245717114266,0.396562221684083,0.270213153171092,0.148896634017713
"219",0.287956882967579,0.609096513149701,0.505270958004845,0.178620843707071,0.219659204653895,0.392368999517523,0.610450779204033
"220",0.149898666869581,0.629547819411941,0.705130050805653,0.0260758497101553,0.169689662744096,0.867179072145894,0.481529374021217
"221",0.212570783398801,0.381324291833257,0.559954004812613,0.0817797567756139,0.440383283799889,0.364125965230316,0.489334450955465
"222",0.290133561051334,0.499495132879447,0.401361131147295,0.489466564681806,0.475896040471646,0.350249598328248,0.198241294976212
"223",0.136133672997751,0.984529589090776,0.593095606923173,0.225370087082457,0.402171721750936,0.84475222510241,0.182680444524623
"224",0.148818031699024,0.637671284749545,0.859994753576908,0.205592741733455,0.0182367155166129,0.3579248423573,0.170907646745816
"225",0.298073596066795,0.321892842981964,0.889700424359157,0.286383681180924,0.508698566426392,0.257560977821276,0.607898093237393
"226",0.185688250526949,0.802312182160653,0.777123525217245,0.401088082752424,0.174852522038775,0.890542424396463,0.815327188409381
"227",0.227043146541738,0.419267507563904,0.506359177912259,0.455401444751115,0.409727365133831,0.449886902976558,0.582899211647362
"228",0.163513291328377,0.0733059630285483,0.56236487405193,0.575824396467387,0.057450245376057,0.144175783563964,0.196283048566133
"229",0.0947565532482462,0.0474442306835204,0.516525030493969,0.172476516013743,0.56296996471804,0.497952339309454,0.466251816178448
"230",0.254637859186251,0.34221837443905,0.424428388190153,0.350979506788065,0.401622872429648,0.302596367779672,0.632086218886226
"231",0.145834777981183,0.418125853134226,0.777762487258972,0.36267381829384,0.575527393929951,0.731250918510109,0.274067617633678
"232",0.1369788526944,0.947028298244765,0.80857677976992,0.0198593188998466,0.152562322413988,0.542150823208131,0.728541324035488
"233",0.10255085707691,0.996702216475503,0.530922812380246,0.423302823961337,0.570609161298872,0.714092293168679,0.577598774548806
